"","TP.Date","TP.Flow","TP.concentrations.TP","lnC","lnQ"
"56",2010-06-15,52,0.094,-2.36446049671213,3.95124371858143
"57",2010-06-23,27,0.09,-2.40794560865187,3.29583686600433
"58",2010-08-04,45,0.082,-2.50103603171788,3.80666248977032
"59",2010-08-09,35,0.092,-2.3859667019331,3.55534806148941
"60",2010-08-18,28,0.074,-2.60369018577797,3.3322045101752
"61",2010-08-25,21,0.07,-2.65926003693278,3.04452243772342
"62",2010-09-02,58,0.082,-2.50103603171788,4.06044301054642
"63",2010-09-08,27,0.082,-2.50103603171788,3.29583686600433
"64",2010-09-15,152,0.136,-1.99510039324608,5.02388052084628
"65",2010-09-23,27,0.068,-2.68824757380603,3.29583686600433
"66",2010-09-30,24,0.098,-2.32278780031156,3.17805383034795
"67",2010-10-07,20,0.056,-2.88240358824699,2.99573227355399
"68",2010-10-13,16,0.066,-2.71810053695571,2.77258872223978
"69",2010-10-21,21,0.086,-2.45340798272863,3.04452243772342
"70",2010-10-28,24,0.068,-2.68824757380603,3.17805383034795
"71",2010-11-03,35,0.024,-3.72970144863419,3.55534806148941
"72",2010-11-11,21,0.144,-1.93794197940614,3.04452243772342
"73",2010-11-16,21,0.072,-2.63108915996608,3.04452243772342
"74",2010-11-29,41,0.148,-1.91054300521802,3.71357206670431
"75",2010-12-09,25,0.046,-3.07911388249304,3.2188758248682
"76",2010-12-16,33,0.032,-3.44201937618241,3.49650756146648
"77",2011-01-06,47,0.054,-2.91877123241786,3.85014760171006
"78",2011-01-12,35,0.032,-3.44201937618241,3.55534806148941
"79",2011-01-21,33,0.04,-3.2188758248682,3.49650756146648
"80",2011-01-26,33,0.078,-2.55104645229255,3.49650756146648
"81",2011-02-06,53,0.08,-2.52572864430826,3.97029191355212
"82",2011-02-12,81,0.054,-2.91877123241786,4.39444915467244
"83",2011-02-14,389,0.55,-0.59783700075562,5.96357934361845
"84",2011-02-25,298,0.282,-1.26584820804402,5.6970934865054
"85",2011-02-28,1200,1.123,0.116003675756306,7.09007683577609
"86",2011-03-05,355,0.406,-0.901402119380404,5.87211778947542
"87",2011-03-14,351,0.442,-0.816445396904439,5.86078622346587
"88",2011-03-31,64,0.052,-2.95651156040071,4.15888308335967
"89",2011-04-07,55,0.082,-2.50103603171788,4.00733318523247
"90",2011-04-11,310,0.524,-0.646263594661095,5.73657229747919
"91",2011-04-20,82,0.076,-2.57702193869581,4.40671924726425
"92",2011-04-23,2970,0.998,-0.00200200267067308,7.99631723179675
"93",2011-04-25,20000,0.728,-0.317454230785451,9.90348755253613
"94",2011-04-26,12300,0.402,-0.911303190363116,9.41735454136051
"95",2011-05-11,62,0.07,-2.65926003693278,4.12713438504509
"96",2011-05-18,45,0.054,-2.91877123241786,3.80666248977032
"97",2011-05-24,6680,0.768,-0.263965545834465,8.80687326653069
"98",2011-06-09,66,0.056,-2.88240358824699,4.18965474202643
"99",2011-06-15,54,0.055,-2.90042209374967,3.98898404656427
"100",2011-07-14,27,0.059,-2.83021783507642,3.29583686600433
"101",2011-07-20,24,0.062,-2.78062089393705,3.17805383034795
"102",2011-07-28,21,0.038,-3.27016911925575,3.04452243772342
"103",2011-08-04,21,0.076,-2.57702193869581,3.04452243772342
"104",2011-08-10,25,0.06,-2.81341071676004,3.2188758248682
"105",2011-08-17,26,0.078,-2.55104645229255,3.25809653802148
"106",2011-08-31,18,0.038,-3.27016911925575,2.89037175789616
"107",2011-09-07,18,0.032,-3.44201937618241,2.89037175789616
"108",2011-09-15,17,0.032,-3.44201937618241,2.83321334405622
"109",2011-09-21,22,0.074,-2.60369018577797,3.09104245335832
"110",2011-09-29,26,0.05,-2.99573227355399,3.25809653802148
"111",2011-10-05,23,0.052,-2.95651156040071,3.13549421592915
"112",2011-10-13,34,0.05,-2.99573227355399,3.52636052461616
"113",2011-10-28,33,0.054,-2.91877123241786,3.49650756146648
"114",2011-11-02,27,0.04,-3.2188758248682,3.29583686600433
"115",2011-11-08,1700,0.475,-0.744440474947496,7.43838353004431
"116",2011-11-16,112,0.058,-2.84731226843572,4.71849887129509
"117",2011-11-30,140,0.052,-2.95651156040071,4.9416424226093
"118",2011-12-07,196,0.044,-3.12356564506388,5.27811465923052
"119",2012-01-04,99,0.022,-3.81671282562382,4.59511985013459
"120",2012-01-11,180,0.036,-3.32423634052603,5.19295685089021
"121",2012-01-18,99,0.022,-3.81671282562382,4.59511985013459
"122",2012-01-25,893,0.69,-0.371063681390832,6.7945865808765
"123",2012-02-01,152,0.054,-2.91877123241786,5.02388052084628
"124",2012-02-04,857,0.332,-1.10262031006565,6.75343791859778
"125",2012-02-15,111,0.034,-3.38139475436598,4.70953020131233
"126",2012-02-29,87,0.046,-3.07911388249304,4.46590811865458
"127",2012-03-15,102,0.04,-3.2188758248682,4.62497281328427
"128",2012-03-20,2400,0.622,-0.474815186242958,7.78322401633604
"129",2012-03-22,1610,0.168,-1.78379129957888,7.38398945797851
"130",2012-03-28,259,0.056,-2.88240358824699,5.55682806169954
"131",2012-04-11,85,0.052,-2.95651156040071,4.44265125649032
"132",2012-04-15,109,0.06,-2.81341071676004,4.69134788222914
"133",2012-04-25,54,0.048,-3.03655426807425,3.98898404656427
"134",2012-05-02,53,0.056,-2.88240358824699,3.97029191355212
"135",2012-05-09,40,0.058,-2.84731226843572,3.68887945411394
"136",2012-05-17,37,0.048,-3.03655426807425,3.61091791264422
"137",2012-05-23,34,0.057,-2.86470401114759,3.52636052461616
"138",2012-05-31,36,0.074,-2.60369018577797,3.58351893845611
"139",2012-06-06,31,0.194,-1.63989711991881,3.43398720448515
"140",2012-06-13,14,0.078,-2.55104645229255,2.63905732961526
"141",2012-06-20,13,0.056,-2.88240358824699,2.56494935746154
"142",2012-06-28,12,0.05,-2.99573227355399,2.484906649788
"143",2012-07-11,12,0.056,-2.88240358824699,2.484906649788
"144",2012-07-18,10,0.054,-2.91877123241786,2.30258509299405
"145",2012-07-25,9.5,0.051,-2.97592964625781,2.2512917986065
"146",2012-08-01,9.1,0.048,-3.03655426807425,2.2082744135228
"147",2012-08-16,11,0.052,-2.95651156040071,2.39789527279837
"148",2012-08-22,11,0.08,-2.52572864430826,2.39789527279837
"149",2012-09-06,12,0.068,-2.68824757380603,2.484906649788
"150",2012-09-12,12,0.066,-2.71810053695571,2.484906649788
"151",2012-09-27,13,0.066,-2.71810053695571,2.56494935746154
"152",2012-10-03,13,0.062,-2.78062089393705,2.56494935746154
"153",2012-10-10,14,0.06,-2.81341071676004,2.63905732961526
"154",2012-10-16,24,0.08,-2.52572864430826,3.17805383034795
"155",2012-10-25,22,0.073,-2.61729583783375,3.09104245335832
"156",2012-11-01,21,0.046,-3.07911388249304,3.04452243772342
"157",2012-11-08,20,0.038,-3.27016911925575,2.99573227355399
"158",2012-11-15,22,0.042,-3.17008566069877,3.09104245335832
"159",2012-11-29,21,0.038,-3.27016911925575,3.04452243772342
"160",2012-12-06,23,0.066,-2.71810053695571,3.13549421592915
"161",2012-12-13,20,0.032,-3.44201937618241,2.99573227355399
"162",2013-01-03,25,0.026,-3.64965874096066,3.2188758248682
"163",2013-01-11,21,0.02,-3.91202300542815,3.04452243772342
"164",2013-01-14,22,0.022,-3.81671282562382,3.09104245335832
"165",2013-01-24,21,0.018,-4.01738352108597,3.04452243772342
"166",2013-01-30,444,0.625,-0.470003629245736,6.09582456243222
"167",2013-02-07,36,0.038,-3.27016911925575,3.58351893845611
"168",2013-02-13,55,0.048,-3.03655426807425,4.00733318523247
"169",2013-02-21,54,0.038,-3.27016911925575,3.98898404656427
"170",2013-03-01,63,0.038,-3.27016911925575,4.14313472639153
"171",2013-03-05,45,0.03,-3.50655789731998,3.80666248977032
"172",2013-03-10,1020,0.968,-0.0325231917055601,6.92755790627832
"173",2013-03-19,112,0.056,-2.88240358824699,4.71849887129509
"174",2013-03-26,118,0.046,-3.07911388249304,4.77068462446567
"175",2013-04-05,278,0.072,-2.63108915996608,5.62762111369064
"176",2013-04-11,508,0.36,-1.02165124753198,6.23048144757848
"177",2013-04-18,2430,1.53,0.425267735404344,7.79564653633459
"178",2013-04-25,151,0.046,-3.07911388249304,5.01727983681492
"179",2013-05-03,201,0.064,-2.74887219562247,5.30330490805908
"180",2013-05-10,3300,1.192,0.175632568643158,8.10167774745457
"181",2013-05-21,1620,0.756,-0.279713902802604,7.39018142822643
"182",2013-05-21,1620,0.408,-0.896488104577975,7.39018142822643
"183",2013-05-29,137,0.066,-2.71810053695571,4.91998092582813
"184",2013-06-07,128,0.07,-2.65926003693278,4.85203026391962
"185",2013-06-26,59,0.078,-2.55104645229255,4.07753744390572
"186",2013-07-10,50,0.06,-2.81341071676004,3.91202300542815
"187",2013-07-17,72,0.252,-1.37832619147071,4.27666611901606
"188",2013-08-01,53,0.07,-2.65926003693278,3.97029191355212
"189",2013-08-08,376,0.124,-2.0874737133771,5.92958914338989
"190",2013-08-15,21,0.068,-2.68824757380603,3.04452243772342
"191",2013-08-21,17,0.05,-2.99573227355399,2.83321334405622
"192",2013-08-29,16,0.064,-2.74887219562247,2.77258872223978
"193",2013-09-05,16,0.052,-2.95651156040071,2.77258872223978
"194",2013-09-12,18,0.042,-3.17008566069877,2.89037175789616
"195",2013-09-19,17,0.05,-2.99573227355399,2.83321334405622
"196",2013-09-20,148,0.144,-1.93794197940614,4.99721227376411
"197",2013-10-03,29,0.058,-2.84731226843572,3.36729582998647
"198",2013-10-05,173,0.152,-1.88387475813586,5.15329159449778
"199",2013-10-21,37,0.05,-2.99573227355399,3.61091791264422
"200",2013-10-31,49,0.072,-2.63108915996608,3.89182029811063
"201",2013-11-07,46,0.046,-3.07911388249304,3.8286413964891
"202",2013-11-14,36,0.034,-3.38139475436598,3.58351893845611
"203",2013-11-21,91,0.07,-2.65926003693278,4.51085950651685
"204",2013-12-03,39,0.032,-3.44201937618241,3.66356164612965
"205",2013-12-13,45,0.026,-3.64965874096066,3.80666248977032
"206",2013-12-20,110,0.052,-2.95651156040071,4.70048036579242
"207",2013-12-21,1260,0.826,-0.191160505461159,7.13886699994552
"208",2014-01-08,95,0.038,-3.27016911925575,4.55387689160054
"209",2014-01-10,322,0.588,-0.53102833108351,5.77455154554441
"210",2014-01-23,88,0.034,-3.38139475436598,4.47733681447821
"211",2014-01-29,72,0.044,-3.12356564506388,4.27666611901606
"212",2014-02-07,74,0.026,-3.64965874096066,4.30406509320417
"213",2014-02-13,79,0.03,-3.50655789731998,4.36944785246702
"214",2014-02-20,75,0.034,-3.38139475436598,4.31748811353631
"215",2014-02-26,65,0.036,-3.32423634052603,4.17438726989564
"216",2014-03-06,94,0.034,-3.38139475436598,4.54329478227
"217",2014-03-13,115,0.044,-3.12356564506388,4.74493212836325
"218",2014-03-16,2310,0.73,-0.3147107448397,7.74500280351584
"219",2014-03-28,166,0.058,-2.84731226843572,5.11198778835654
"220",2014-04-03,165,0.058,-2.84731226843572,5.10594547390058
"221",2014-04-04,347,0.27,-1.30933331998376,5.84932477994686
"222",2014-04-08,316,0.12,-2.12026353620009,5.75574221358691
"223",2014-04-15,117,0.048,-3.03655426807425,4.76217393479776
"224",2014-04-24,65,0.046,-3.07911388249304,4.17438726989564
"225",2014-04-29,59,0.052,-2.95651156040071,4.07753744390572
"226",2014-05-09,98,0.472,-0.750776293396582,4.58496747867057
"227",2014-05-13,247,0.184,-1.69281952137315,5.50938833662798
"228",2014-05-15,188,0.128,-2.05572501506252,5.23644196282995
"229",2014-05-21,60,0.074,-2.60369018577797,4.0943445622221
"230",2014-05-29,44,0.068,-2.68824757380603,3.78418963391826
"231",2014-06-03,56,0.092,-2.3859667019331,4.02535169073515
"232",2014-06-16,43,0.072,-2.63108915996608,3.76120011569356
"233",2014-07-02,24,0.094,-2.36446049671213,3.17805383034795
"234",2014-07-07,17,0.076,-2.57702193869581,2.83321334405622
"235",2014-07-22,13,0.062,-2.78062089393705,2.56494935746154
"236",2014-07-31,26,0.08,-2.52572864430826,3.25809653802148
"237",2014-08-06,15,0.064,-2.74887219562247,2.70805020110221
"238",2014-08-13,19,0.074,-2.60369018577797,2.94443897916644
"239",2014-08-21,14,0.048,-3.03655426807425,2.63905732961526
"240",2014-08-28,13,0.054,-2.91877123241786,2.56494935746154
"241",2014-09-02,149,0.096,-2.3434070875143,5.00394630594546
"242",2014-09-11,16,0.068,-2.68824757380603,2.77258872223978
"243",2014-09-18,28,0.068,-2.68824757380603,3.3322045101752
"244",2014-09-24,12,0.064,-2.74887219562247,2.484906649788
"245",2014-10-01,11,0.06,-2.81341071676004,2.39789527279837
"246",2014-10-09,14,0.058,-2.84731226843572,2.63905732961526
"247",2014-10-10,428,0.834,-0.18152187662339,6.0591231955818
"248",2014-10-13,966,0.936,-0.0661398025045449,6.87316383421252
"249",2014-10-23,51,0.076,-2.57702193869581,3.93182563272433
"250",2014-10-29,41,0.064,-2.74887219562247,3.71357206670431
"251",2014-11-06,100,0.066,-2.71810053695571,4.60517018598809
"252",2014-11-13,38,0.042,-3.17008566069877,3.63758615972639
"253",2014-11-19,27,0.039,-3.24419363285249,3.29583686600433
"254",2014-12-02,34,0.04,-3.2188758248682,3.52636052461616
"255",2014-12-11,75,0.046,-3.07911388249304,4.31748811353631
"256",2014-12-17,167,0.078,-2.55104645229255,5.11799381241676
"258",2015-01-08,117,0.046,-3.07911388249304,4.76217393479776
"259",2015-01-15,72,0.044,-3.12356564506388,4.27666611901606
"260",2015-01-21,55,0.032,-3.44201937618241,4.00733318523247
"261",2015-01-29,44,0.034,-3.38139475436598,3.78418963391826
"262",2015-02-04,52,0.026,-3.64965874096066,3.95124371858143
"263",2015-02-11,41,0.036,-3.32423634052603,3.71357206670431
"264",2015-02-18,43,0.042,-3.17008566069877,3.76120011569356
"265",2015-02-25,81,0.046,-3.07911388249304,4.39444915467244
"266",2015-03-05,350,0.178,-1.72597172869005,5.85793315448346
"267",2015-03-11,372,0.166,-1.79576749062559,5.91889385427315
"268",2015-03-14,1990,0.662,-0.412489723045129,7.59588991771854
"269",2015-03-19,411,0.154,-1.87080267656851,6.01859321449623
"270",2015-03-26,1190,0.762,-0.271808723295491,7.08170858610557
"271",2015-04-01,185,0.074,-2.60369018577797,5.22035582507832
"272",2015-04-14,197,0.086,-2.45340798272863,5.28320372873799
"273",2015-04-22,124,0.056,-2.88240358824699,4.82028156560504
"274",2015-04-29,73,0.042,-3.17008566069877,4.29045944114839
"275",2015-05-08,844,0.65,-0.430782916092454,6.73815249459596
"276",2015-05-11,2590,0.64,-0.446287102628419,7.85941315469358
"277",2015-05-17,1380,0.759,-0.275753501586507,7.22983877815125
"278",2015-05-24,2260,0.704,-0.350976922824095,7.72312009226633
"279",2015-06-01,414,0.104,-2.26336437984076,6.02586597382531
"280",2015-06-19,5120,0.514,-0.665532013526972,8.54090971803355
